P0,P1,P2,P3,P4
2.091485595703125,2.017047119140625,2.785479736328125,2.203363037109375,2.841314697265625
2.091412353515625,2.016131591796875,2.78472900390625,2.1996337890625,2.83642578125
2.0915771484375,2.01898193359375,2.781561279296875,2.199444580078125,2.834326171875
2.091632080078125,2.015130615234375,2.78511962890625,2.2013427734375,2.830755615234375
2.091265869140625,2.015191650390625,2.781610107421875,2.198797607421875,2.83529052734375
2.091693115234375,2.017803955078125,2.78414306640625,2.2083984375,2.823956298828125
2.091082763671875,2.01669921875,2.784185791015625,2.20048828125,2.828814697265625
2.091241455078125,2.02078857421875,2.784161376953125,2.204193115234375,2.834259033203125
2.091632080078125,2.01483154296875,2.78377685546875,2.204620361328125,2.83544921875
2.09158935546875,2.01572265625,2.78104248046875,2.20205078125,2.838751220703125
2.091656494140625,2.016558837890625,2.786749267578125,2.20040283203125,2.8345458984375
2.091485595703125,2.017047119140625,2.779638671875,2.20262451171875,2.83671875
2.091436767578125,2.0191650390625,2.78253173828125,2.205828857421875,2.83916015625
2.090985107421875,2.020166015625,2.784326171875,2.203619384765625,2.84061279296875
2.091546630859375,2.018701171875,2.78482666015625,2.205487060546875,2.8371337890625
2.0913330078125,2.01673583984375,2.7824951171875,2.199188232421875,2.838775634765625
2.09140625,2.015289306640625,2.7822998046875,2.20289306640625,2.83779296875
2.09044189453125,2.018182373046875,2.782025146484375,2.20213623046875,2.837451171875
2.089862060546875,2.019305419921875,2.78433837890625,2.19849853515625,2.833441162109375
2.0901123046875,2.01759033203125,2.780279541015625,2.20242919921875,2.835601806640625
2.090435791015625,2.01689453125,2.78223876953125,2.205035400390625,2.844891357421875
2.09039306640625,2.01689453125,2.782415771484375,2.204217529296875,2.8449462890625
2.0914794921875,2.01866455078125,2.7829345703125,2.206866455078125,2.847119140625
2.091143798828125,2.016412353515625,2.78516845703125,2.20355224609375,2.842327880859375
2.090838623046875,2.01820068359375,2.78272705078125,2.2077880859375,2.84608154296875
2.090631103515625,2.01827392578125,2.78262939453125,2.2060546875,2.84161376953125
2.08974609375,2.01861572265625,2.784588623046875,2.203826904296875,2.845904541015625
2.089776611328125,2.014007568359375,2.783294677734375,2.200091552734375,2.843890380859375
2.089410400390625,2.013922119140625,2.780224609375,2.191815185546875,2.844793701171875
2.08951416015625,2.01689453125,2.78004150390625,2.196441650390625,2.845770263671875
2.08946533203125,2.01669921875,2.778631591796875,2.19552001953125,2.843511962890625
2.090325927734375,2.017877197265625,2.7791015625,2.199078369140625,2.842791748046875
2.09061279296875,2.015289306640625,2.78157958984375,2.197918701171875,2.839373779296875
2.09136962890625,2.0161865234375,2.78115234375,2.206365966796875,2.838018798828125
2.090423583984375,2.02022705078125,2.782354736328125,2.20224609375,2.83079833984375
2.09034423828125,2.01689453125,2.782489013671875,2.203961181640625,2.837384033203125
2.090545654296875,2.0185791015625,2.78006591796875,2.201873779296875,2.8392333984375
2.090985107421875,2.018084716796875,2.782818603515625,2.205279541015625,2.835980224609375
2.09132080078125,2.018670654296875,2.782720947265625,2.20313720703125,2.841082763671875
2.090948486328125,2.01688232421875,2.78392333984375,2.201263427734375,2.840228271484375
2.09156494140625,2.01917724609375,2.7845458984375,2.204815673828125,2.842620849609375
2.091754150390625,2.01739501953125,2.781854248046875,2.202032470703125,2.841351318359375
2.09090576171875,2.017254638671875,2.77928466796875,2.20269775390625,2.838043212890625
2.09132080078125,2.016522216796875,2.78121337890625,2.200146484375,2.8379638671875
2.0912109375,2.01566162109375,2.782843017578125,2.202850341796875,2.837005615234375
2.09117431640625,2.018414306640625,2.78448486328125,2.198712158203125,2.8406494140625
2.090826416015625,2.01575927734375,2.782720947265625,2.20584716796875,2.84136962890625
2.09150390625,2.01597900390625,2.78223876953125,2.196746826171875,2.84305419921875
2.090802001953125,2.01673583984375,2.786248779296875,2.19898681640625,2.842108154296875
2.09136962890625,2.01806640625,2.780181884765625,2.199920654296875,2.838385009765625
2.090997314453125,2.0147705078125,2.78271484375,2.19974365234375,2.839306640625
2.09139404296875,2.017822265625,2.785198974609375,2.19951171875,2.83759765625
2.091119384765625,2.01612548828125,2.782427978515625,2.19893798828125,2.833624267578125
2.091168212890625,2.01688232421875,2.7827392578125,2.20322265625,2.832177734375
2.090838623046875,2.014373779296875,2.785784912109375,2.201025390625,2.83446044921875
2.090997314453125,2.014190673828125,2.786126708984375,2.19903564453125,2.8321044921875
2.090875244140625,2.0153076171875,2.781451416015625,2.20167236328125,2.83643798828125
2.0910400390625,2.01904296875,2.783685302734375,2.199969482421875,2.83529052734375
2.090618896484375,2.016986083984375,2.78076171875,2.20003662109375,2.83599853515625
2.09140625,2.01563720703125,2.785699462890625,2.203790283203125,2.841473388671875
2.091290283203125,2.022320556640625,2.783056640625,2.19781494140625,2.843939208984375
2.0912841796875,2.01824951171875,2.780975341796875,2.1998779296875,2.839739990234375
2.091839599609375,2.01644287109375,2.786541748046875,2.202386474609375,2.847735595703125
2.091046142578125,2.019287109375,2.7850830078125,2.205859375,2.844439697265625
2.090655517578125,2.01485595703125,2.78380126953125,2.2054931640625,2.83802490234375
2.090777587890625,2.0170654296875,2.783245849609375,2.2049560546875,2.831793212890625
2.09071044921875,2.018060302734375,2.785260009765625,2.20115966796875,2.843017578125
2.08929443359375,2.015277099609375,2.78154296875,2.201434326171875,2.840020751953125
2.086309814453125,2.00943603515625,2.776275634765625,2.19674072265625,2.8364013671875
2.084124755859375,2.01234130859375,2.773260498046875,2.197247314453125,2.832403564453125
2.082989501953125,2.00927734375,2.775506591796875,2.192633056640625,2.8318359375
2.081866455078125,2.00596923828125,2.77261962890625,2.19661865234375,2.8319580078125
2.08096923828125,2.0081787109375,2.7682373046875,2.189898681640625,2.8318359375
2.080908203125,2.00626220703125,2.76556396484375,2.189300537109375,2.83272705078125
2.078472900390625,2.003125,2.7647216796875,2.1846923828125,2.828070068359375
2.07613525390625,2.0032958984375,2.761224365234375,2.186236572265625,2.82823486328125
2.07559814453125,2.002264404296875,2.762359619140625,2.192041015625,2.8255615234375
2.07510986328125,2.0028564453125,2.7606689453125,2.18804931640625,2.828179931640625
2.07393798828125,2.001934814453125,2.758465576171875,2.183807373046875,2.8242919921875
2.07222900390625,2.001953125,2.749530029296875,2.182952880859375,2.8221923828125
2.071429443359375,2.002325439453125,2.758026123046875,2.1833251953125,2.8239013671875
2.074383544921875,2.002490234375,2.761151123046875,2.1847900390625,2.82457275390625
2.076708984375,2.007586669921875,2.759832763671875,2.18388671875,2.82955322265625
2.079486083984375,2.008135986328125,2.764398193359375,2.19100341796875,2.825592041015625
2.080511474609375,2.00772705078125,2.76468505859375,2.18419189453125,2.831097412109375
2.080706787109375,2.011004638671875,2.764532470703125,2.194940185546875,2.8349853515625
2.081439208984375,2.011993408203125,2.768646240234375,2.193463134765625,2.8378173828125
2.08331298828125,2.014788818359375,2.76724853515625,2.194854736328125,2.837640380859375
2.085296630859375,2.01400146484375,2.772747802734375,2.1990478515625,2.839642333984375
2.08740234375,2.0161376953125,2.77734375,2.19261474609375,2.84324951171875
2.087744140625,2.01578369140625,2.7735107421875,2.198016357421875,2.84453125
2.087298583984375,2.01754150390625,2.774591064453125,2.196392822265625,2.843133544921875
2.087835693359375,2.018450927734375,2.77249755859375,2.19417724609375,2.839892578125
2.08873291015625,2.017413330078125,2.775372314453125,2.19735107421875,2.8442138671875
2.08768310546875,2.016064453125,2.77318115234375,2.196868896484375,2.8425537109375
2.087493896484375,2.01640625,2.773675537109375,2.197271728515625,2.8436767578125
2.08831787109375,2.01612548828125,2.773699951171875,2.197552490234375,2.840997314453125
2.08944091796875,2.016717529296875,2.77843017578125,2.20362548828125,2.845068359375
2.09022216796875,2.0185791015625,2.778497314453125,2.20614013671875,2.846484375
2.09044189453125,2.0182861328125,2.774346923828125,2.204058837890625,2.842828369140625
2.090704345703125,2.019451904296875,2.778533935546875,2.200762939453125,2.84847412109375
2.09111328125,2.020513916015625,2.780328369140625,2.19901123046875,2.849267578125
2.0908935546875,2.01766357421875,2.781744384765625,2.1987548828125,2.847650146484375
2.09141845703125,2.021435546875,2.778985595703125,2.202398681640625,2.842694091796875
2.091204833984375,2.01900634765625,2.78004150390625,2.19715576171875,2.842724609375
2.09127197265625,2.017742919921875,2.778582763671875,2.2005859375,2.838726806640625
2.09150390625,2.018157958984375,2.781597900390625,2.196337890625,2.83585205078125
2.091680908203125,2.017962646484375,2.78231201171875,2.20269775390625,2.836676025390625
2.09227294921875,2.017913818359375,2.7811279296875,2.204437255859375,2.83046875
2.09146728515625,2.01566162109375,2.78463134765625,2.20010986328125,2.833099365234375
2.091473388671875,2.01640625,2.781988525390625,2.200860595703125,2.8312255859375
2.091326904296875,2.016607666015625,2.78238525390625,2.20025634765625,2.83292236328125
2.09110107421875,2.01473388671875,2.78157958984375,2.199853515625,2.828790283203125
2.091387939453125,2.015167236328125,2.78424072265625,2.19566650390625,2.840325927734375
2.09063720703125,2.015777587890625,2.782513427734375,2.19852294921875,2.8373779296875
2.088995361328125,2.01591796875,2.77833251953125,2.198150634765625,2.839056396484375
2.088739013671875,2.0154541015625,2.779644775390625,2.1949462890625,2.83656005859375
2.088592529296875,2.0173828125,2.7771484375,2.19671630859375,2.836737060546875
2.08778076171875,2.01480712890625,2.7809326171875,2.198626708984375,2.83787841796875
2.088818359375,2.01422119140625,2.782000732421875,2.19976806640625,2.837762451171875
2.089111328125,2.012579345703125,2.780291748046875,2.198138427734375,2.835223388671875
2.08856201171875,2.013397216796875,2.7804931640625,2.197314453125,2.8369140625
2.0888427734375,2.01536865234375,2.7783203125,2.196343994140625,2.836114501953125
2.089105224609375,2.013134765625,2.780499267578125,2.194873046875,2.83505859375
2.088592529296875,2.012200927734375,2.77835693359375,2.194464111328125,2.836981201171875
2.08704833984375,2.0154296875,2.7767333984375,2.193145751953125,2.840460205078125
2.085137939453125,2.01231689453125,2.77578125,2.192041015625,2.837823486328125
2.0847900390625,2.0085205078125,2.7739013671875,2.198236083984375,2.830718994140625
2.084210205078125,2.007720947265625,2.775457763671875,2.1888427734375,2.829559326171875
2.0844970703125,2.012945556640625,2.770855712890625,2.188665771484375,2.831890869140625
2.08370361328125,2.009210205078125,2.776446533203125,2.18892822265625,2.836712646484375
2.0846923828125,2.0096923828125,2.7727783203125,2.19471435546875,2.833001708984375
2.0851806640625,2.010198974609375,2.775146484375,2.196466064453125,2.832098388671875
2.086077880859375,2.01275634765625,2.77705078125,2.191802978515625,2.841748046875
2.087322998046875,2.012750244140625,2.775225830078125,2.195343017578125,2.839190673828125
2.08900146484375,2.01424560546875,2.78035888671875,2.196875,2.843182373046875
2.08924560546875,2.014410400390625,2.7766845703125,2.197265625,2.84425048828125
2.089990234375,2.015869140625,2.777099609375,2.203997802734375,2.842730712890625
2.09007568359375,2.02303466796875,2.77655029296875,2.1939208984375,2.847760009765625
2.090692138671875,2.019403076171875,2.7799072265625,2.2001708984375,2.84603271484375
2.09080810546875,2.01951904296875,2.784649658203125,2.19827880859375,2.84739990234375
2.090869140625,2.020245361328125,2.78197021484375,2.202886962890625,2.841455078125
2.091326904296875,2.016839599609375,2.781256103515625,2.20595703125,2.847509765625
2.090899658203125,2.0204833984375,2.781134033203125,2.202252197265625,2.849176025390625
2.091717529296875,2.01810302734375,2.7847900390625,2.201104736328125,2.843231201171875
2.091552734375,2.01993408203125,2.783966064453125,2.201824951171875,2.84786376953125
2.091436767578125,2.0151611328125,2.785113525390625,2.202032470703125,2.843292236328125
2.09058837890625,2.01654052734375,2.782623291015625,2.196099853515625,2.83963623046875
2.08992919921875,2.015924072265625,2.779437255859375,2.198065185546875,2.842919921875
2.0898681640625,2.01927490234375,2.77767333984375,2.199041748046875,2.845599365234375
2.090716552734375,2.0148193359375,2.776495361328125,2.20216064453125,2.841949462890625
2.0899658203125,2.015911865234375,2.781195068359375,2.196295166015625,2.8487548828125
2.09102783203125,2.0164306640625,2.779022216796875,2.19381103515625,2.844976806640625
2.090863037109375,2.018756103515625,2.774078369140625,2.194476318359375,2.841217041015625
2.0909423828125,2.016522216796875,2.78389892578125,2.20330810546875,2.839581298828125
2.091064453125,2.016729736328125,2.7844482421875,2.20113525390625,2.84056396484375
2.091131591796875,2.015472412109375,2.781793212890625,2.198846435546875,2.840277099609375
2.091552734375,2.016387939453125,2.780792236328125,2.199603271484375,2.843157958984375
2.09134521484375,2.016009521484375,2.78321533203125,2.1964111328125,2.838018798828125
2.091217041015625,2.014349365234375,2.782574462890625,2.198553466796875,2.837908935546875
2.091046142578125,2.017828369140625,2.78134765625,2.195611572265625,2.83515625
2.09139404296875,2.01739501953125,2.780096435546875,2.193310546875,2.843646240234375
2.0914306640625,2.0154296875,2.782257080078125,2.1994384765625,2.83935546875
2.09061279296875,2.017108154296875,2.7802978515625,2.1951171875,2.844451904296875
2.090399169921875,2.0158935546875,2.782373046875,2.196728515625,2.837054443359375
2.09088134765625,2.01331787109375,2.780291748046875,2.20250244140625,2.840496826171875
2.09088134765625,2.013818359375,2.78272705078125,2.197698974609375,2.840667724609375
2.090509033203125,2.014141845703125,2.779461669921875,2.198333740234375,2.83994140625
2.09002685546875,2.01368408203125,2.784039306640625,2.19818115234375,2.842352294921875
2.088623046875,2.015576171875,2.77987060546875,2.195684814453125,2.838287353515625
2.088262939453125,2.013006591796875,2.77642822265625,2.194525146484375,2.83526611328125
2.086297607421875,2.01246337890625,2.77833251953125,2.19140625,2.831048583984375
2.086865234375,2.010662841796875,2.779290771484375,2.194976806640625,2.829583740234375
2.08568115234375,2.01182861328125,2.776690673828125,2.193603515625,2.830389404296875
2.085296630859375,2.010699462890625,2.778765869140625,2.19420166015625,2.8354736328125
2.086492919921875,2.01243896484375,2.776739501953125,2.1906494140625,2.82974853515625
2.087579345703125,2.015185546875,2.7755126953125,2.192742919921875,2.835443115234375
2.087384033203125,2.01199951171875,2.776959228515625,2.195556640625,2.840118408203125
2.08699951171875,2.013250732421875,2.78118896484375,2.195916748046875,2.834503173828125
2.08814697265625,2.011083984375,2.780596923828125,2.19410400390625,2.838079833984375
2.0886474609375,2.013519287109375,2.778399658203125,2.19385986328125,2.834912109375
2.089019775390625,2.016265869140625,2.776806640625,2.191644287109375,2.840753173828125
2.0890869140625,2.014306640625,2.77843017578125,2.199749755859375,2.836669921875
2.089007568359375,2.01556396484375,2.77694091796875,2.1969970703125,2.83970947265625
2.0896240234375,2.016778564453125,2.779541015625,2.19637451171875,2.844403076171875
2.08988037109375,2.01485595703125,2.78538818359375,2.196124267578125,2.85072021484375
2.08896484375,2.0135498046875,2.780908203125,2.194012451171875,2.841192626953125
2.089453125,2.01768798828125,2.7834228515625,2.19696044921875,2.84373779296875
2.08929443359375,2.016534423828125,2.78231201171875,2.1997314453125,2.84100341796875
2.08790283203125,2.01788330078125,2.77781982421875,2.193243408203125,2.843328857421875
2.086767578125,2.015838623046875,2.77840576171875,2.1968017578125,2.8402099609375
2.085638427734375,2.013153076171875,2.775921630859375,2.194927978515625,2.838360595703125
2.08594970703125,2.015887451171875,2.780548095703125,2.192242431640625,2.839337158203125
2.08570556640625,2.0140625,2.775238037109375,2.192706298828125,2.841302490234375
2.084552001953125,2.012030029296875,2.776824951171875,2.19464111328125,2.8410400390625
2.083673095703125,2.01075439453125,2.774615478515625,2.19439697265625,2.832794189453125
2.083770751953125,2.009967041015625,2.776287841796875,2.195159912109375,2.8352783203125
2.0826171875,2.00865478515625,2.775341796875,2.1937255859375,2.831396484375
2.083404541015625,2.0120849609375,2.775439453125,2.191070556640625,2.832098388671875
2.08360595703125,2.0138427734375,2.776776123046875,2.195111083984375,2.83349609375
2.08411865234375,2.012933349609375,2.775274658203125,2.190826416015625,2.83209228515625
2.082867431640625,2.010040283203125,2.77276611328125,2.1920166015625,2.832373046875
2.081671142578125,2.0076171875,2.7743896484375,2.189019775390625,2.842498779296875
2.081488037109375,2.009423828125,2.7734619140625,2.190814208984375,2.834417724609375
2.082586669921875,2.009393310546875,2.773138427734375,2.18895263671875,2.832244873046875
2.08480224609375,2.011077880859375,2.77794189453125,2.2004150390625,2.8416015625
2.085931396484375,2.0147705078125,2.77591552734375,2.1900634765625,2.838916015625
2.086090087890625,2.014495849609375,2.776898193359375,2.193701171875,2.842230224609375
2.086273193359375,2.0133056640625,2.777374267578125,2.192242431640625,2.843804931640625
2.086370849609375,2.0103515625,2.774908447265625,2.197454833984375,2.84488525390625
2.0864990234375,2.012384033203125,2.779412841796875,2.1958740234375,2.838494873046875
2.08687744140625,2.013189697265625,2.77540283203125,2.197088623046875,2.837335205078125
2.086480712890625,2.0138916015625,2.7801025390625,2.193670654296875,2.841656494140625
2.085888671875,2.01060791015625,2.77728271484375,2.195703125,2.83863525390625
2.08431396484375,2.011920166015625,2.77470703125,2.188006591796875,2.837091064453125
2.084503173828125,2.013800048828125,2.77359619140625,2.189373779296875,2.839508056640625
2.0851806640625,2.012469482421875,2.777471923828125,2.1949951171875,2.839739990234375
2.08662109375,2.014324951171875,2.779559326171875,2.1960205078125,2.841064453125
2.0858154296875,2.0107666015625,2.773712158203125,2.1922119140625,2.841705322265625
2.086578369140625,2.0115966796875,2.778533935546875,2.194378662109375,2.84130859375
2.086431884765625,2.010400390625,2.77911376953125,2.19334716796875,2.841510009765625
2.0866455078125,2.0109130859375,2.7804443359375,2.2,2.838812255859375
2.086822509765625,2.0154296875,2.77933349609375,2.19818115234375,2.84134521484375
2.087249755859375,2.0150634765625,2.779376220703125,2.198614501953125,2.842694091796875
2.08721923828125,2.010980224609375,2.7779541015625,2.201080322265625,2.838360595703125
2.087957763671875,2.013861083984375,2.778070068359375,2.198382568359375,2.84422607421875
2.087823486328125,2.0132080078125,2.778594970703125,2.200830078125,2.838580322265625
2.086248779296875,2.01319580078125,2.78143310546875,2.1934326171875,2.84788818359375
2.0858642578125,2.016082763671875,2.77672119140625,2.193463134765625,2.84072265625
2.085418701171875,2.014935302734375,2.7774169921875,2.191546630859375,2.83768310546875
2.085772705078125,2.014154052734375,2.777325439453125,2.18948974609375,2.841705322265625
2.087579345703125,2.011962890625,2.782269287109375,2.1955078125,2.841094970703125
2.08604736328125,2.009027099609375,2.781512451171875,2.197186279296875,2.844049072265625
2.0854248046875,2.01358642578125,2.77728271484375,2.192120361328125,2.83770751953125
2.085321044921875,2.01396484375,2.778790283203125,2.19287109375,2.843841552734375
2.086993408203125,2.017156982421875,2.781353759765625,2.195867919921875,2.8435791015625
2.08670654296875,2.01212158203125,2.77860107421875,2.194610595703125,2.841552734375
2.085174560546875,2.01158447265625,2.780126953125,2.19322509765625,2.8408447265625
2.085137939453125,2.01561279296875,2.778277587890625,2.187890625,2.840435791015625
2.084649658203125,2.013409423828125,2.780572509765625,2.195916748046875,2.838397216796875
2.08316650390625,2.010809326171875,2.774981689453125,2.19227294921875,2.83184814453125
2.082598876953125,2.01143798828125,2.776202392578125,2.190185546875,2.834942626953125
2.0833251953125,2.01016845703125,2.777447509765625,2.189996337890625,2.8349853515625
2.083258056640625,2.015008544921875,2.777081298828125,2.197064208984375,2.832330322265625
2.0838134765625,2.010162353515625,2.77318115234375,2.194488525390625,2.831451416015625
2.08341064453125,2.010760498046875,2.77650146484375,2.192413330078125,2.83681640625
2.0847900390625,2.008349609375,2.77711181640625,2.191693115234375,2.829736328125
2.08453369140625,2.010858154296875,2.775897216796875,2.19622802734375,2.838037109375
2.085986328125,2.009771728515625,2.7749755859375,2.196881103515625,2.837957763671875
2.084783935546875,2.013067626953125,2.769989013671875,2.1958740234375,2.835968017578125
2.084844970703125,2.0087158203125,2.77333984375,2.195050048828125,2.838104248046875
2.08392333984375,2.010528564453125,2.7758544921875,2.194610595703125,2.838470458984375
2.085943603515625,2.0119140625,2.774029541015625,2.1961669921875,2.837677001953125
2.086431884765625,2.010064697265625,2.779547119140625,2.19278564453125,2.8385498046875
2.086627197265625,2.013079833984375,2.7778076171875,2.192047119140625,2.838720703125
2.086627197265625,2.014117431640625,2.7759765625,2.19185791015625,2.84027099609375
2.0870361328125,2.014776611328125,2.7740478515625,2.19639892578125,2.844769287109375
2.0872314453125,2.01376953125,2.78028564453125,2.196722412109375,2.847882080078125
2.088201904296875,2.013720703125,2.777996826171875,2.19449462890625,2.8377685546875
2.088128662109375,2.012152099609375,2.778021240234375,2.194580078125,2.83890380859375
2.088360595703125,2.01474609375,2.778948974609375,2.19315185546875,2.84150390625
2.088287353515625,2.011822509765625,2.778973388671875,2.202178955078125,2.84541015625
2.088360595703125,2.012158203125,2.77537841796875,2.192340087890625,2.8422607421875
2.08865966796875,2.0150390625,2.7790771484375,2.192413330078125,2.84119873046875
2.088275146484375,2.01204833984375,2.780731201171875,2.19705810546875,2.8423095703125
2.08812255859375,2.014581298828125,2.78089599609375,2.194317626953125,2.849053955078125
2.087310791015625,2.010662841796875,2.78154296875,2.193927001953125,2.842822265625
2.0878662109375,2.01053466796875,2.7754638671875,2.19791259765625,2.844647216796875
2.087945556640625,2.01151123046875,2.781341552734375,2.19742431640625,2.845428466796875
2.088739013671875,2.011712646484375,2.780987548828125,2.19910888671875,2.842889404296875
2.088232421875,2.014056396484375,2.777593994140625,2.198681640625,2.841558837890625
2.08828125,2.0128662109375,2.781024169921875,2.194927978515625,2.844439697265625
2.087939453125,2.012420654296875,2.781634521484375,2.193707275390625,2.84427490234375
2.087396240234375,2.013092041015625,2.782232666015625,2.20032958984375,2.846710205078125
2.088031005859375,2.012091064453125,2.780877685546875,2.199359130859375,2.83983154296875
2.088232421875,2.01282958984375,2.7796142578125,2.20013427734375,2.844232177734375
2.08778076171875,2.014276123046875,2.77823486328125,2.1986572265625,2.8451171875
2.087115478515625,2.012481689453125,2.77890625,2.197406005859375,2.844952392578125
2.08636474609375,2.011395263671875,2.77880859375,2.19481201171875,2.8400390625
2.08525390625,2.01207275390625,2.77620849609375,2.190264892578125,2.844830322265625
2.083807373046875,2.012152099609375,2.772027587890625,2.18817138671875,2.841668701171875
2.083233642578125,2.008709716796875,2.775732421875,2.1884033203125,2.843829345703125
2.0836181640625,2.009149169921875,2.775408935546875,2.1925537109375,2.841119384765625
2.08349609375,2.0100830078125,2.774359130859375,2.190924072265625,2.835540771484375
2.08448486328125,2.0092529296875,2.77301025390625,2.194061279296875,2.83939208984375
2.08564453125,2.01097412109375,2.776605224609375,2.19669189453125,2.84036865234375
2.08668212890625,2.01419677734375,2.7786376953125,2.195172119140625,2.843817138671875
2.087457275390625,2.009710693359375,2.78433837890625,2.197564697265625,2.84251708984375
2.0881103515625,2.012359619140625,2.780718994140625,2.196368408203125,2.84735107421875
2.0888427734375,2.014544677734375,2.782025146484375,2.19501953125,2.845361328125
2.08856201171875,2.01383056640625,2.7810302734375,2.199188232421875,2.8447509765625
2.0891357421875,2.01802978515625,2.783294677734375,2.200030517578125,2.84903564453125
2.0890625,2.021746826171875,2.779193115234375,2.191900634765625,2.846484375
2.088922119140625,2.01943359375,2.77982177734375,2.1956298828125,2.845263671875
2.088580322265625,2.014483642578125,2.779144287109375,2.197021484375,2.84725341796875
2.08885498046875,2.01656494140625,2.781610107421875,2.193426513671875,2.8479736328125
2.088739013671875,2.015191650390625,2.783795166015625,2.19329833984375,2.848919677734375
2.08883056640625,2.019586181640625,2.7828369140625,2.192022705078125,2.844342041015625
2.08890380859375,2.01500244140625,2.78221435546875,2.196307373046875,2.84842529296875
2.088690185546875,2.0168701171875,2.78765869140625,2.197784423828125,2.8460205078125
2.087176513671875,2.014288330078125,2.782855224609375,2.197027587890625,2.84447021484375
2.085552978515625,2.01319580078125,2.777532958984375,2.19635009765625,2.839935302734375
2.084625244140625,2.01156005859375,2.7756103515625,2.195684814453125,2.8397705078125
2.084521484375,2.012127685546875,2.77818603515625,2.19024658203125,2.842230224609375
2.082232666015625,2.008966064453125,2.773565673828125,2.187652587890625,2.83468017578125
2.08253173828125,2.009161376953125,2.772314453125,2.190008544921875,2.840167236328125
2.08218994140625,2.00941162109375,2.7756103515625,2.189886474609375,2.8380859375
2.08248291015625,2.007403564453125,2.773358154296875,2.1888671875,2.836773681640625
2.081756591796875,2.006976318359375,2.774847412109375,2.187261962890625,2.834283447265625
2.079779052734375,2.00706787109375,2.7669677734375,2.183392333984375,2.8306396484375
2.0779541015625,2.004827880859375,2.768804931640625,2.18441162109375,2.82620849609375
2.07857666015625,2.00599365234375,2.774359130859375,2.184619140625,2.82801513671875
2.0797119140625,2.0057861328125,2.768182373046875,2.18748779296875,2.82515869140625
2.081573486328125,2.009332275390625,2.77177734375,2.1887939453125,2.832012939453125
2.08150634765625,2.007440185546875,2.77713623046875,2.1890869140625,2.83223876953125
2.081939697265625,2.006683349609375,2.77410888671875,2.1890380859375,2.833935546875
2.083599853515625,2.010748291015625,2.77149658203125,2.19066162109375,2.832476806640625
2.083197021484375,2.0080322265625,2.7745849609375,2.1905029296875,2.83349609375
2.08343505859375,2.008575439453125,2.7727783203125,2.191082763671875,2.835748291015625
2.083587646484375,2.005609130859375,2.774957275390625,2.18634033203125,2.837274169921875
2.084259033203125,2.01224365234375,2.775067138671875,2.191119384765625,2.834344482421875
2.085107421875,2.014044189453125,2.776776123046875,2.193035888671875,2.83499755859375
2.087213134765625,2.01573486328125,2.77613525390625,2.196759033203125,2.843701171875
2.08804931640625,2.014227294921875,2.78115234375,2.19808349609375,2.843304443359375
2.08807373046875,2.015350341796875,2.7785400390625,2.20030517578125,2.845159912109375
2.0885009765625,2.01153564453125,2.781610107421875,2.19176025390625,2.841937255859375
2.08756103515625,2.01395263671875,2.779010009765625,2.188494873046875,2.8434814453125
2.087945556640625,2.012750244140625,2.779388427734375,2.195660400390625,2.846868896484375
2.088494873046875,2.016143798828125,2.7791259765625,2.195928955078125,2.8452392578125
2.08876953125,2.01632080078125,2.780718994140625,2.198419189453125,2.8462158203125
2.08929443359375,2.015411376953125,2.7833984375,2.193017578125,2.8455810546875
2.088531494140625,2.01220703125,2.779095458984375,2.195428466796875,2.84791259765625
2.087615966796875,2.01143798828125,2.779638671875,2.195465087890625,2.844146728515625
2.086651611328125,2.013037109375,2.7771728515625,2.192559814453125,2.847637939453125
2.085784912109375,2.013372802734375,2.77774658203125,2.1891357421875,2.8425537109375
2.08343505859375,2.01361083984375,2.7718994140625,2.18948974609375,2.844512939453125
2.08232421875,2.00811767578125,2.773828125,2.189434814453125,2.844964599609375
2.082928466796875,2.009197998046875,2.777020263671875,2.18619384765625,2.843603515625
2.08316650390625,2.009881591796875,2.774371337890625,2.191070556640625,2.842431640625
2.083612060546875,2.011346435546875,2.77532958984375,2.19278564453125,2.8380615234375
2.083819580078125,2.009375,2.77706298828125,2.192474365234375,2.840087890625
2.083929443359375,2.008282470703125,2.774566650390625,2.189337158203125,2.84205322265625
2.0851318359375,2.012506103515625,2.773138427734375,2.19166259765625,2.846124267578125
2.0841552734375,2.012762451171875,2.777239990234375,2.191302490234375,2.8370849609375
2.0844970703125,2.0129638671875,2.7764404296875,2.186077880859375,2.835894775390625
2.083404541015625,2.011724853515625,2.77557373046875,2.189337158203125,2.83961181640625
2.082513427734375,2.009039306640625,2.77537841796875,2.188470458984375,2.838372802734375
2.08245849609375,2.009747314453125,2.777020263671875,2.186016845703125,2.8349365234375
2.0814453125,2.0076416015625,2.774749755859375,2.1887939453125,2.832989501953125
2.081488037109375,2.009466552734375,2.776318359375,2.1855224609375,2.833349609375
2.080841064453125,2.00745849609375,2.77005615234375,2.184771728515625,2.833294677734375
2.081488037109375,2.005816650390625,2.777239990234375,2.18863525390625,2.83565673828125
2.081207275390625,2.011077880859375,2.77366943359375,2.184857177734375,2.835986328125
2.079833984375,2.005548095703125,2.774346923828125,2.182965087890625,2.83060302734375
2.079168701171875,2.0028564453125,2.769451904296875,2.18438720703125,2.832354736328125
2.07884521484375,2.00428466796875,2.772540283203125,2.184002685546875,2.8251953125
