counts,AZ_bottom V,AZ_top V,AY V,AX V,cooling PD V
28.0,0.98,-3.21,-0.515,-0.4375,0.00762939453125
47.0,0.98,-3.21,-0.515,-0.48375,0.008544921875
41.0,0.98,-3.21,-0.515,-0.53,0.00579833984375
33.0,0.98,-3.21,-0.515,-0.57625,0.0067138671875
52.0,0.98,-3.21,-0.515,-0.6225,0.008544921875
35.0,0.98,-3.21,-0.515,-0.66875,0.00701904296875
47.0,0.98,-3.21,-0.515,-0.715,0.006103515625
39.0,0.98,-3.21,-0.515,-0.7612500000000001,0.0079345703125
51.0,0.98,-3.21,-0.515,-0.8075000000000001,0.009765625
26.0,0.98,-3.21,-0.515,-0.8537499999999999,0.00762939453125
40.0,0.98,-3.21,-0.5625000000000001,0.025,0.0079345703125
32.0,0.98,-3.21,-0.5625000000000001,-0.021249999999999998,0.00823974609375
57.0,0.98,-3.21,-0.5625000000000001,-0.0675,0.00823974609375
40.0,0.98,-3.21,-0.5625000000000001,-0.11375000000000002,0.0079345703125
35.0,0.98,-3.21,-0.5625000000000001,-0.16,0.006103515625
32.0,0.98,-3.21,-0.5625000000000001,-0.20625000000000002,0.0067138671875
30.0,0.98,-3.21,-0.5625000000000001,-0.2525,0.00762939453125
40.0,0.98,-3.21,-0.5625000000000001,-0.29875,0.0067138671875
33.0,0.98,-3.21,-0.5625000000000001,-0.345,0.00762939453125
46.0,0.98,-3.21,-0.5625000000000001,-0.39125000000000004,0.0054931640625
44.0,0.98,-3.21,-0.5625000000000001,-0.4375,0.0067138671875
31.0,0.98,-3.21,-0.5625000000000001,-0.48375,0.00762939453125
38.0,0.98,-3.21,-0.5625000000000001,-0.53,0.00946044921875
40.0,0.98,-3.21,-0.5625000000000001,-0.57625,0.00762939453125
42.0,0.98,-3.21,-0.5625000000000001,-0.6225,0.0054931640625
47.0,0.98,-3.21,-0.5625000000000001,-0.66875,0.00701904296875
36.0,0.98,-3.21,-0.5625000000000001,-0.715,0.00946044921875
27.0,0.98,-3.21,-0.5625000000000001,-0.7612500000000001,0.00701904296875
46.0,0.98,-3.21,-0.5625000000000001,-0.8075000000000001,0.0042724609375
34.0,0.98,-3.21,-0.5625000000000001,-0.8537499999999999,0.00762939453125
40.0,0.98,-3.21,-0.61,0.025,0.00946044921875
41.0,0.98,-3.21,-0.61,-0.021249999999999998,0.0079345703125
40.0,0.98,-3.21,-0.61,-0.0675,0.0054931640625
34.0,0.98,-3.21,-0.61,-0.11375000000000002,0.0079345703125
43.0,0.98,-3.21,-0.61,-0.16,0.00885009765625
42.0,0.98,-3.21,-0.61,-0.20625000000000002,0.0079345703125
47.0,0.98,-3.21,-0.61,-0.2525,0.00518798828125
41.0,0.98,-3.21,-0.61,-0.29875,0.00823974609375
27.0,0.98,-3.21,-0.61,-0.345,0.01007080078125
41.0,0.98,-3.21,-0.61,-0.39125000000000004,0.00579833984375
40.0,0.98,-3.21,-0.61,-0.4375,0.008544921875
42.0,0.98,-3.21,-0.61,-0.48375,0.00762939453125
42.0,0.98,-3.21,-0.61,-0.53,0.00518798828125
44.0,0.98,-3.21,-0.61,-0.57625,0.0079345703125
45.0,0.98,-3.21,-0.61,-0.6225,0.0091552734375
44.0,0.98,-3.21,-0.61,-0.66875,0.00701904296875
45.0,0.98,-3.21,-0.61,-0.715,0.00457763671875
38.0,0.98,-3.21,-0.61,-0.7612500000000001,0.0067138671875
46.0,0.98,-3.21,-0.61,-0.8075000000000001,0.008544921875
56.0,0.98,-3.21,-0.61,-0.8537499999999999,0.00640869140625
39.0,0.98,-3.21,-0.6575000000000001,0.025,0.00518798828125
38.0,0.98,-3.21,-0.6575000000000001,-0.021249999999999998,0.006103515625
39.0,0.98,-3.21,-0.6575000000000001,-0.0675,0.009765625
42.0,0.98,-3.21,-0.6575000000000001,-0.11375000000000002,0.006103515625
43.0,0.98,-3.21,-0.6575000000000001,-0.16,0.0048828125
57.0,0.98,-3.21,-0.6575000000000001,-0.20625000000000002,0.0067138671875
39.0,0.98,-3.21,-0.6575000000000001,-0.2525,0.01068115234375
40.0,0.98,-3.21,-0.6575000000000001,-0.29875,0.0067138671875
41.0,0.98,-3.21,-0.6575000000000001,-0.345,0.0042724609375
33.0,0.98,-3.21,-0.6575000000000001,-0.39125000000000004,0.00732421875
37.0,0.98,-3.21,-0.6575000000000001,-0.4375,0.0079345703125
40.0,0.98,-3.21,-0.6575000000000001,-0.48375,0.00701904296875
28.0,0.98,-3.21,-0.6575000000000001,-0.53,0.0067138671875
22.0,0.98,-3.21,-0.6575000000000001,-0.57625,0.00762939453125
44.0,0.98,-3.21,-0.6575000000000001,-0.6225,0.00701904296875
35.0,0.98,-3.21,-0.6575000000000001,-0.66875,0.00579833984375
35.0,0.98,-3.21,-0.6575000000000001,-0.715,0.0067138671875
52.0,0.98,-3.21,-0.6575000000000001,-0.7612500000000001,0.009765625
40.0,0.98,-3.21,-0.6575000000000001,-0.8075000000000001,0.00823974609375
30.0,0.98,-3.21,-0.6575000000000001,-0.8537499999999999,0.00640869140625
41.0,0.98,-3.21,-0.7050000000000001,0.025,0.00732421875
43.0,0.98,-3.21,-0.7050000000000001,-0.021249999999999998,0.00762939453125
48.0,0.98,-3.21,-0.7050000000000001,-0.0675,0.00732421875
36.0,0.98,-3.21,-0.7050000000000001,-0.11375000000000002,0.0091552734375
29.0,0.98,-3.21,-0.7050000000000001,-0.16,0.00762939453125
45.0,0.98,-3.21,-0.7050000000000001,-0.20625000000000002,0.00396728515625
48.0,0.98,-3.21,-0.7050000000000001,-0.2525,0.00640869140625
47.0,0.98,-3.21,-0.7050000000000001,-0.29875,0.01068115234375
40.0,0.98,-3.21,-0.7050000000000001,-0.345,0.00732421875
39.0,0.98,-3.21,-0.7050000000000001,-0.39125000000000004,0.0048828125
40.0,0.98,-3.21,-0.7050000000000001,-0.4375,0.0067138671875
48.0,0.98,-3.21,-0.7050000000000001,-0.48375,0.010986328125
30.0,0.98,-3.21,-0.7050000000000001,-0.53,0.00732421875
56.0,0.98,-3.21,-0.7050000000000001,-0.57625,0.00396728515625
37.0,0.98,-3.21,-0.7050000000000001,-0.6225,0.00701904296875
45.0,0.98,-3.21,-0.7050000000000001,-0.66875,0.0091552734375
38.0,0.98,-3.21,-0.7050000000000001,-0.715,0.00701904296875
39.0,0.98,-3.21,-0.7050000000000001,-0.7612500000000001,0.0067138671875
34.0,0.98,-3.21,-0.7050000000000001,-0.8075000000000001,0.00640869140625
36.0,0.98,-3.21,-0.7050000000000001,-0.8537499999999999,0.0079345703125
37.0,0.98,-3.21,-0.7525000000000001,0.025,0.0067138671875
40.0,0.98,-3.21,-0.7525000000000001,-0.021249999999999998,0.0079345703125
